,source,target,label
1443,"[ 0.104  0.071 -0.026 -0.05  -0.029  0.04  -0.048  0.009 -0.025 -0.037
 -0.045 -0.072 -0.013  0.051 -0.053 -0.037  0.013 -0.024 -0.09  -0.009]","[ 0.058  0.074 -0.01  -0.093 -0.029  0.038  0.051  0.008 -0.016 -0.04
 -0.053 -0.052 -0.038 -0.071  0.031 -0.02   0.023 -0.027 -0.01  -0.067]",1
1444,"[ 0.364  0.065  0.001 -0.086 -0.029  0.041 -0.045  0.026 -0.02  -0.038
  0.045 -0.041 -0.03  -0.033 -0.039 -0.017  0.01  -0.004 -0.007 -0.007]","[ 0.143  0.066 -0.002 -0.093 -0.029  0.044  0.037  0.014 -0.003 -0.039
 -0.037 -0.05  -0.021 -0.033 -0.022 -0.024 -0.015 -0.018 -0.087 -0.009]",1
1445,"[ 0.086  0.069  0.002 -0.094  0.001  0.05  -0.077  0.02   0.037 -0.019
  0.092 -0.05  -0.042 -0.036 -0.05   0.007  0.038 -0.025  0.041 -0.011]","[ 0.381  0.074  0.001 -0.097 -0.029  0.035 -0.058  0.028 -0.078 -0.04
 -0.021 -0.05  -0.031 -0.025 -0.057 -0.036  0.019 -0.02  -0.005 -0.021]",0
1446,"[ 0.373  0.102  0.002 -0.093 -0.029  0.05   0.075  0.051  0.036 -0.043
  0.107 -0.05  -0.026 -0.018 -0.05  -0.022 -0.06  -0.025  0.009 -0.01 ]","[ 0.373  0.102  0.001 -0.093 -0.028  0.05  -0.065  0.058  0.036 -0.043
  0.106 -0.05  -0.027 -0.018 -0.052 -0.015 -0.06  -0.025 -0.017 -0.01 ]",1
1447,"[ 0.38   0.104 -0.028 -0.094 -0.05   0.026  0.052  0.021 -0.01  -0.037
 -0.044 -0.052 -0.03  -0.02  -0.052 -0.068 -0.062 -0.026  0.006 -0.01 ]","[ 0.408  0.069 -0.002 -0.09   0.     0.041  0.064  0.008 -0.013 -0.035
  0.092 -0.052 -0.035 -0.046 -0.009 -0.054  0.031 -0.026  0.026 -0.009]",0
1448,"[ 0.142  0.07  -0.038 -0.093 -0.029  0.044  0.021  0.01  -0.019 -0.043
 -0.029 -0.05  -0.021 -0.033 -0.05  -0.025  0.044  0.042 -0.068 -0.012]","[ 0.014  0.066 -0.026 -0.06  -0.029  0.04  -0.048  0.025 -0.02  -0.037
 -0.045 -0.072 -0.013 -0.03  -0.037 -0.03   0.013 -0.022 -0.07  -0.009]",1
1449,"[ 0.373  0.101 -0.001 -0.093 -0.029  0.05   0.075  0.051 -0.004 -0.041
  0.107 -0.05  -0.02  -0.023 -0.05  -0.021 -0.07  -0.022  0.044 -0.002]","[ 0.086  0.069  0.002 -0.096 -0.028  0.049  0.078  0.032  0.045 -0.018
  0.078 -0.048 -0.027 -0.036  0.053 -0.054  0.01  -0.025  0.029 -0.026]",0
1450,"[ 0.363  0.07   0.001 -0.093 -0.029  0.043  0.066  0.008  0.052 -0.036
 -0.029 -0.05  -0.02  -0.036 -0.055 -0.039 -0.063  0.033 -0.01  -0.005]","[ 0.37   0.07  -0.002 -0.093 -0.029  0.044  0.036  0.014 -0.02  -0.043
  0.061 -0.05  -0.034 -0.031 -0.051 -0.021  0.036 -0.024 -0.081 -0.011]",1
1451,"[ 0.372  0.071 -0.026 -0.054 -0.029  0.04  -0.048  0.009 -0.025 -0.037
 -0.045 -0.072 -0.013  0.038 -0.043  0.001  0.013 -0.024 -0.09  -0.009]","[ 0.363  0.105  0.002 -0.094 -0.029  0.038 -0.049  0.021  0.036 -0.043
 -0.036 -0.05  -0.026 -0.02  -0.051 -0.022 -0.072 -0.026  0.006 -0.01 ]",0
1452,"[ 0.086  0.069  0.002 -0.096 -0.028  0.049  0.078  0.032  0.045 -0.018
  0.078 -0.048 -0.027 -0.036  0.053 -0.026  0.01  -0.025  0.014 -0.026]","[ 0.171  0.102  0.002 -0.09  -0.029  0.035 -0.038  0.021  0.037 -0.041
  0.092 -0.05  -0.042 -0.036 -0.043  0.007  0.038 -0.03   0.019 -0.05 ]",1
1453,"[ 0.381  0.074  0.001 -0.097 -0.029  0.035 -0.058  0.028 -0.078 -0.04
 -0.021 -0.05  -0.031 -0.025 -0.057 -0.036  0.019 -0.02  -0.005 -0.021]","[ 0.42   0.128  0.001 -0.094 -0.05   0.039 -0.054  0.025  0.036 -0.037
 -0.078 -0.052 -0.041 -0.035 -0.035 -0.022  0.028 -0.036  0.006 -0.011]",0
1454,"[-0.195  0.074  0.002 -0.093 -0.029  0.038  0.053  0.024 -0.008 -0.041
 -0.026 -0.05  -0.019 -0.048  0.012 -0.019  0.001 -0.022 -0.004 -0.075]","[ 0.086  0.069  0.002 -0.094  0.001  0.05  -0.077  0.02   0.037 -0.019
  0.092 -0.05  -0.042 -0.036 -0.05   0.007  0.038 -0.025  0.041 -0.011]",1
1455,"[ 0.373  0.102 -0.024 -0.096 -0.028  0.044  0.074  0.032  0.026 -0.036
 -0.03  -0.052 -0.026 -0.018 -0.05  -0.022 -0.055 -0.025  0.009 -0.012]","[ 0.408  0.069 -0.002 -0.09   0.     0.04   0.071  0.009  0.044 -0.018
  0.092 -0.049 -0.035 -0.049  0.051 -0.054  0.031 -0.025  0.026 -0.009]",1
1456,"[ 0.342  0.032  0.001 -0.093 -0.029  0.023 -0.064  0.017  0.036 -0.048
  0.054 -0.051 -0.035 -0.034 -0.053 -0.018  0.006 -0.025 -0.017 -0.009]","[ 0.123  0.095  0.001 -0.093 -0.029  0.05  -0.07   0.025 -0.012 -0.038
 -0.041 -0.051 -0.039 -0.033 -0.055 -0.015  0.027 -0.036 -0.011 -0.01 ]",1
1457,"[ 0.155  0.07  -0.04  -0.093 -0.029  0.044  0.055  0.01  -0.019 -0.043
 -0.031 -0.05  -0.021 -0.033 -0.039 -0.025  0.044  0.042 -0.068 -0.007]","[ 0.376  0.102 -0.024 -0.096 -0.028  0.026  0.054  0.032 -0.007 -0.036
 -0.03  -0.052 -0.026 -0.018 -0.05  -0.022 -0.055 -0.026  0.009 -0.012]",0
1458,"[ 0.371  0.101  0.014 -0.097 -0.029  0.035  0.051  0.006 -0.007 -0.041
 -0.027 -0.049 -0.02  -0.02   0.024 -0.021  0.005 -0.019  0.045 -0.049]","[ 0.347  0.102  0.015 -0.093 -0.029  0.05  -0.048  0.026 -0.005 -0.038
  0.052 -0.051 -0.039 -0.033 -0.038 -0.015  0.036 -0.021 -0.011 -0.014]",1
1459,"[ 0.35   0.102  0.002 -0.093 -0.029  0.035 -0.038  0.021  0.037 -0.041
  0.092 -0.05  -0.016 -0.036 -0.043  0.008  0.038 -0.03   0.02  -0.05 ]","[ 0.155  0.104  0.002 -0.096 -0.029  0.049  0.082  0.01   0.052 -0.016
 -0.031 -0.048 -0.028 -0.034 -0.039  0.031  0.017  0.036  0.023 -0.005]",1
1460,"[ 0.012  0.053  0.002 -0.114 -0.005  0.047  0.051  0.008  0.037 -0.025
 -0.027 -0.068  0.039 -0.033  0.032 -0.024  0.008 -0.025 -0.084 -0.011]","[ 0.438  0.104 -0.02  -0.087 -0.05   0.03   0.053  0.021 -0.01  -0.037
 -0.037 -0.052 -0.029 -0.021 -0.052 -0.068 -0.062 -0.025  0.037 -0.01 ]",1
1461,"[ 0.086  0.069  0.    -0.093 -0.026  0.025 -0.058  0.02  -0.015 -0.018
  0.092 -0.052 -0.035 -0.037 -0.05  -0.027  0.038 -0.027  0.041 -0.024]","[ 0.099  0.074 -0.004 -0.117 -0.029  0.038  0.08   0.033  0.041 -0.038
  0.078 -0.05  -0.019 -0.048 -0.038 -0.021  0.001 -0.022 -0.008 -0.003]",1
1462,"[ 0.109  0.074  0.014 -0.097 -0.029  0.039  0.052  0.008 -0.007 -0.041
 -0.031 -0.049 -0.021 -0.061 -0.035 -0.021  0.019 -0.039  0.018 -0.07 ]","[ 0.159  0.07  -0.003 -0.086  0.001  0.04   0.071  0.031  0.037 -0.018
  0.055 -0.071 -0.024 -0.037 -0.038 -0.045  0.02   0.042  0.037 -0.07 ]",0
1463,"[ 0.439  0.101  0.001 -0.094 -0.05   0.039 -0.041  0.021  0.036 -0.043
 -0.032 -0.052 -0.029 -0.02  -0.049 -0.022 -0.062 -0.026  0.006 -0.011]","[ 0.014  0.066 -0.026 -0.06  -0.029  0.04  -0.048  0.025 -0.02  -0.037
 -0.045 -0.072 -0.013 -0.03  -0.037 -0.03   0.013 -0.022 -0.07  -0.009]",1
1464,"[-0.063  0.035  0.002 -0.091 -0.029  0.041 -0.048  0.02   0.031 -0.037
 -0.089 -0.048 -0.012 -0.034  0.049 -0.022  0.005 -0.036  0.014 -0.016]","[ 0.373  0.101 -0.001 -0.093 -0.029  0.05   0.075  0.051 -0.004 -0.041
  0.107 -0.05  -0.02  -0.023 -0.05  -0.021 -0.07  -0.022  0.044 -0.002]",1
1465,"[ 0.111  0.065 -0.05  -0.091 -0.029  0.039 -0.062  0.01  -0.019 -0.043
 -0.016 -0.05  -0.02  -0.037 -0.041 -0.025  0.044 -0.012 -0.041 -0.01 ]","[ 0.142  0.07  -0.038 -0.093 -0.029  0.044  0.021  0.01  -0.019 -0.043
 -0.029 -0.05  -0.021 -0.033 -0.05  -0.025  0.044  0.042 -0.068 -0.012]",0
1466,"[ 0.155  0.07  -0.034 -0.096 -0.029  0.049  0.055  0.01  -0.033 -0.042
 -0.031 -0.048 -0.028 -0.034 -0.039 -0.025  0.017  0.042 -0.068 -0.005]","[ 0.014  0.066 -0.026 -0.06  -0.029  0.039 -0.05   0.025 -0.006 -0.037
 -0.045 -0.053 -0.014 -0.03  -0.038 -0.03   0.013 -0.022 -0.07  -0.008]",0
1467,"[ 0.104  0.071 -0.026 -0.05  -0.029  0.04  -0.048  0.009 -0.025 -0.037
 -0.045 -0.072 -0.013  0.051 -0.053 -0.037  0.013 -0.024 -0.09  -0.009]","[-0.063  0.035  0.002 -0.091 -0.029  0.041 -0.048  0.027  0.034 -0.037
 -0.089 -0.048 -0.012 -0.034  0.049 -0.022  0.005 -0.042  0.012 -0.016]",0
1468,"[ 0.086  0.069  0.002 -0.093  0.001  0.05  -0.077  0.02   0.037 -0.018
  0.092 -0.05  -0.038 -0.037 -0.05   0.007  0.038 -0.025  0.041 -0.01 ]","[ 0.373  0.102  0.002 -0.093 -0.029  0.05   0.075  0.051  0.036 -0.043
  0.107 -0.05  -0.026 -0.02  -0.05  -0.021 -0.064 -0.027  0.044 -0.01 ]",1
1469,"[ 0.38   0.104 -0.028 -0.094 -0.05   0.026  0.052  0.021 -0.01  -0.037
 -0.044 -0.052 -0.03  -0.02  -0.052 -0.068 -0.062 -0.026  0.006 -0.01 ]","[-0.195  0.076 -0.005 -0.093 -0.029  0.037  0.04   0.023 -0.022 -0.044
 -0.027 -0.05  -0.019 -0.048 -0.044 -0.021  0.001 -0.019  0.002 -0.064]",0
1470,"[ 0.117  0.072 -0.026 -0.054 -0.029  0.04  -0.048  0.009  0.072 -0.043
 -0.045 -0.072 -0.02   0.038 -0.035  0.001  0.01  -0.025 -0.093 -0.009]","[ 0.148  0.066 -0.003 -0.093 -0.003  0.04   0.099  0.021  0.043 -0.037
  0.078 -0.052 -0.074 -0.018 -0.052  0.015  0.038 -0.009  0.013 -0.01 ]",0
1471,"[ 0.086  0.076  0.002 -0.096 -0.028  0.05   0.078  0.032  0.037 -0.018
  0.078 -0.048 -0.027 -0.036  0.053 -0.026  0.01  -0.026  0.019 -0.026]","[ 0.381  0.109  0.014 -0.091 -0.029  0.094 -0.036  0.032 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.016 -0.034 -0.021  0.019 -0.02   0.003 -0.018]",0
1472,"[ 0.165  0.069 -0.002 -0.086 -0.001  0.04   0.071  0.032  0.037 -0.018
  0.092 -0.071 -0.027 -0.036 -0.038 -0.045  0.02   0.038  0.029 -0.07 ]","[-0.222  0.065 -0.004 -0.093 -0.031  0.051  0.057  0.023  0.003 -0.041
 -0.04  -0.05  -0.019 -0.035  0.031  0.006  0.009 -0.025 -0.004 -0.068]",0
1473,"[ 0.155  0.07   0.002 -0.096 -0.029  0.049  0.055  0.01   0.052 -0.039
 -0.031 -0.048 -0.028 -0.034 -0.039 -0.025  0.017  0.042 -0.068 -0.005]","[ 0.35   0.102  0.002 -0.093 -0.029  0.035 -0.038  0.021  0.037 -0.042
  0.092 -0.05  -0.03  -0.036 -0.051  0.008  0.038 -0.03   0.02  -0.046]",0
1474,"[ 0.381  0.103  0.014 -0.091 -0.029  0.094 -0.036  0.032 -0.007 -0.041
 -0.048 -0.05  -0.041 -0.017 -0.034 -0.021  0.02  -0.031  0.002 -0.018]","[ 0.373  0.074 -0.038 -0.096 -0.028  0.044  0.074  0.032  0.026 -0.036
 -0.03  -0.052 -0.02  -0.018 -0.05  -0.022 -0.055 -0.025  0.011 -0.012]",1
1475,"[ 0.373  0.102  0.001 -0.093 -0.029  0.05  -0.065  0.058  0.036 -0.044
  0.054 -0.05  -0.027 -0.018 -0.053 -0.015 -0.06  -0.025 -0.017 -0.01 ]","[ 0.373  0.072  0.002 -0.096 -0.029  0.049  0.075  0.006  0.036 -0.044
  0.107 -0.05  -0.027 -0.018 -0.067 -0.022  0.012 -0.025  0.008  0.001]",1
1476,"[ 0.361  0.102  0.001 -0.093 -0.029  0.04  -0.064  0.027  0.036 -0.048
  0.054 -0.051 -0.027 -0.034 -0.053 -0.015 -0.077 -0.025 -0.017 -0.01 ]","[ 0.381  0.074  0.014 -0.091 -0.029  0.094 -0.036  0.021 -0.005 -0.041
 -0.049 -0.05  -0.02  -0.009 -0.037 -0.021  0.019 -0.02   0.018 -0.07 ]",0
1477,"[ 0.095  0.069  0.002 -0.096 -0.028  0.049  0.078  0.033  0.003 -0.043
  0.078 -0.052 -0.028 -0.037  0.053 -0.056  0.012 -0.031  0.029 -0.024]","[ 0.361  0.102 -0.004 -0.12  -0.029  0.038 -0.046  0.027  0.036 -0.048
  0.054 -0.051 -0.027 -0.034 -0.052 -0.021 -0.077 -0.025 -0.02  -0.01 ]",1
1478,"[ 0.058  0.074 -0.01  -0.093 -0.029  0.038  0.051  0.008 -0.016 -0.04
 -0.053 -0.052 -0.038 -0.071  0.031 -0.02   0.023 -0.027 -0.01  -0.067]","[ 0.381  0.074  0.014 -0.093 -0.029  0.038  0.051  0.008  0.001 -0.041
 -0.027 -0.049 -0.019 -0.068  0.031 -0.021  0.019 -0.02   0.018 -0.067]",0
1479,"[ 0.086  0.069  0.002 -0.096 -0.028  0.049  0.078  0.033  0.045 -0.043
  0.078 -0.048 -0.027 -0.022  0.053 -0.054  0.012 -0.025  0.029 -0.024]","[ 0.439  0.101 -0.002 -0.094 -0.05   0.039 -0.047  0.01  -0.    -0.043
 -0.032 -0.053 -0.029 -0.02  -0.049  0.052 -0.054 -0.026  0.006 -0.011]",0
1480,"[ 0.116  0.102  0.001 -0.093 -0.029  0.05  -0.07   0.026 -0.017 -0.038
  0.052 -0.051 -0.039 -0.033 -0.054 -0.015  0.036 -0.03  -0.011 -0.01 ]","[ 0.382  0.066  0.024 -0.093 -0.085  0.041 -0.045  0.01  -0.009 -0.038
  0.027 -0.086 -0.019 -0.037 -0.039 -0.013  0.004  0.056  0.041 -0.01 ]",0
1481,"[ 0.381  0.103  0.014 -0.091 -0.029  0.094 -0.036  0.032 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.017 -0.034 -0.021  0.019 -0.02   0.003 -0.018]","[ 0.145  0.07   0.002 -0.093 -0.029  0.049  0.063  0.008 -0.007 -0.035
 -0.029 -0.052 -0.02  -0.036 -0.016 -0.039  0.019  0.033 -0.067 -0.005]",1
1482,"[ 0.118  0.065 -0.048 -0.086 -0.029  0.04   0.055  0.01  -0.019 -0.043
 -0.031 -0.048 -0.02  -0.033 -0.039 -0.025  0.044 -0.012 -0.068 -0.007]","[-0.283  0.105 -0.013 -0.093 -0.029  0.041 -0.038  0.031 -0.02  -0.019
 -0.051 -0.05  -0.063 -0.018 -0.052 -0.024  0.038 -0.02   0.014 -0.005]",1
1483,"[ 0.382  0.066  0.002 -0.093 -0.029  0.042  0.063  0.021 -0.007 -0.035
 -0.095 -0.071  0.02  -0.018 -0.024 -0.039  0.008  0.034  0.026 -0.012]","[ 0.081  0.078  0.002 -0.116 -0.029  0.038  0.052  0.032  0.035 -0.018
 -0.046 -0.05  -0.026 -0.063 -0.053  0.007  0.031 -0.026  0.016 -0.01 ]",1
1484,"[ 0.086  0.101  0.002 -0.116 -0.029  0.049  0.08   0.032  0.034 -0.018
 -0.018 -0.049 -0.026 -0.036 -0.05   0.007  0.031 -0.025  0.037 -0.01 ]","[ 0.364  0.065  0.001 -0.086 -0.029  0.041 -0.045  0.026 -0.02  -0.038
  0.045 -0.041 -0.03  -0.033 -0.039 -0.017  0.01  -0.004 -0.007 -0.007]",0
1485,"[ 0.148  0.065 -0.013 -0.093 -0.03   0.04   0.075  0.022  0.002 -0.039
 -0.05  -0.052 -0.074 -0.018 -0.051 -0.018  0.019 -0.012  0.011 -0.01 ]","[ 0.143  0.066 -0.001 -0.114 -0.029  0.044  0.037  0.014  0.002 -0.039
 -0.037 -0.05  -0.029 -0.033 -0.022 -0.024 -0.015 -0.025 -0.063 -0.01 ]",0
1486,"[ 0.381  0.074  0.014 -0.097 -0.029  0.035  0.051  0.008 -0.005 -0.041
 -0.027 -0.049 -0.02  -0.064  0.031 -0.021  0.019 -0.02   0.018 -0.07 ]","[ 0.373  0.102  0.002 -0.093 -0.029  0.05   0.075  0.051  0.036 -0.043
  0.107 -0.05  -0.026 -0.018 -0.05  -0.022 -0.06  -0.025  0.009 -0.01 ]",1
1487,"[ 0.351  0.122 -0.017 -0.089 -0.05   0.039 -0.054  0.009 -0.023 -0.037
 -0.046 -0.052 -0.03  -0.02  -0.035 -0.021 -0.062 -0.026  0.006 -0.011]","[ 0.381  0.074 -0.018 -0.097 -0.029  0.035  0.051  0.008 -0.018 -0.041
 -0.021 -0.049 -0.031 -0.064  0.031 -0.021  0.019 -0.02  -0.005 -0.07 ]",1
1488,"[ 0.374  0.102  0.001 -0.093 -0.029  0.042 -0.063  0.017  0.036 -0.044
  0.054 -0.05  -0.017 -0.018 -0.053 -0.038 -0.06  -0.025 -0.011 -0.012]","[ 0.373  0.102  0.001 -0.093 -0.028  0.05  -0.065  0.058  0.036 -0.043
  0.106 -0.05  -0.027 -0.018 -0.052 -0.015 -0.06  -0.025 -0.017 -0.01 ]",1
1489,"[ 0.373  0.102  0.002 -0.096 -0.028  0.049  0.075  0.032  0.036 -0.017
  0.107 -0.05  -0.026 -0.018 -0.05  -0.022  0.04  -0.025  0.009  0.001]","[ 0.408  0.069 -0.002 -0.09   0.     0.041  0.064  0.008 -0.013 -0.035
  0.092 -0.052 -0.035 -0.046 -0.009 -0.054  0.031 -0.026  0.026 -0.009]",1
1490,"[ 0.373  0.106  0.002 -0.092 -0.029  0.041  0.075  0.047  0.036 -0.043
  0.106 -0.05  -0.026 -0.017 -0.051 -0.022 -0.072 -0.025  0.009 -0.01 ]","[ 0.141  0.073  0.002 -0.093 -0.029  0.042  0.039  0.008 -0.007 -0.037
  0.05  -0.05  -0.02  -0.033 -0.054 -0.039  0.015  0.032 -0.067 -0.011]",0
1491,"[ 0.127  0.067 -0.04  -0.093 -0.029  0.041  0.055 -0.008 -0.021 -0.043
 -0.031 -0.05  -0.021 -0.033 -0.039 -0.025  0.044  0.042 -0.077 -0.01 ]","[ 0.368  0.066  0.024 -0.093 -0.085  0.041 -0.045  0.023 -0.027 -0.038
  0.027 -0.05  -0.03  -0.037 -0.039 -0.013  0.034  0.056  0.041 -0.011]",0
1492,"[ 0.438  0.122  0.001 -0.094 -0.05   0.039 -0.054  0.021  0.036 -0.037
 -0.037 -0.052 -0.029 -0.02  -0.035 -0.022 -0.062 -0.026  0.006 -0.011]","[ 0.354  0.101 -0.001 -0.097 -0.029  0.036  0.051  0.004 -0.007 -0.041
 -0.027 -0.07  -0.019 -0.02   0.024 -0.021  0.005 -0.028  0.045 -0.049]",0
1493,"[ 0.376  0.102  0.    -0.097 -0.028  0.026  0.073  0.032 -0.007 -0.036
 -0.046 -0.052 -0.022 -0.02  -0.05  -0.022 -0.055 -0.026  0.03  -0.024]","[-0.195  0.074 -0.005 -0.093 -0.029  0.038  0.053  0.023  0.003 -0.041
 -0.027 -0.05  -0.019 -0.048  0.031 -0.021  0.001 -0.022 -0.004 -0.068]",1
1494,"[ 0.148  0.065 -0.013 -0.093 -0.029  0.04   0.099  0.022  0.002 -0.037
 -0.05  -0.052 -0.074 -0.018 -0.052 -0.018  0.038 -0.012  0.013 -0.01 ]","[ 0.362  0.065  0.001 -0.086 -0.029  0.041 -0.045  0.026 -0.02  -0.038
  0.045 -0.041 -0.031 -0.033 -0.039 -0.017  0.046 -0.012 -0.01  -0.018]",0
1495,"[ 0.109  0.074  0.014 -0.097 -0.029  0.034  0.051  0.008 -0.022 -0.041
 -0.027 -0.049 -0.021 -0.064  0.031 -0.021  0.019 -0.018  0.018 -0.07 ]","[ 0.381  0.067  0.014 -0.097 -0.029  0.035  0.051  0.006 -0.007 -0.041
 -0.027 -0.049 -0.02  -0.064  0.034 -0.021  0.005  0.037  0.018 -0.049]",0
1496,"[ 0.143  0.066 -0.002 -0.093 -0.029  0.044  0.037  0.014 -0.003 -0.039
 -0.037 -0.05  -0.021 -0.033 -0.022 -0.024 -0.015 -0.018 -0.087 -0.009]","[ 0.361  0.102  0.    -0.097 -0.029  0.026 -0.029  0.028 -0.006 -0.046
 -0.046 -0.052 -0.027 -0.02  -0.054 -0.022 -0.074 -0.026  0.03  -0.024]",0
1497,"[ 0.362  0.065 -0.045 -0.088 -0.029  0.041 -0.057  0.023 -0.02  -0.037
 -0.095 -0.051 -0.018 -0.033 -0.037 -0.017  0.041 -0.018  0.013 -0.018]","[ 0.109  0.074  0.014 -0.097 -0.029  0.034  0.051  0.011 -0.022 -0.036
 -0.027 -0.052 -0.021 -0.064  0.067 -0.021  0.019 -0.017  0.018 -0.03 ]",0
1498,"[ 0.141  0.073 -0.023 -0.093 -0.029  0.042  0.039  0.008 -0.008 -0.037
  0.05  -0.068 -0.022 -0.033 -0.057 -0.039  0.013  0.032 -0.07  -0.011]","[ 0.294  0.065  0.002 -0.091  0.001  0.05  -0.077  0.02   0.037 -0.018
  0.047 -0.05  -0.038 -0.037 -0.041  0.007  0.043 -0.025  0.038 -0.01 ]",0
1499,"[ 0.086  0.069  0.002 -0.093  0.001  0.044 -0.077  0.013  0.037 -0.018
  0.092 -0.05  -0.038 -0.037 -0.05   0.007  0.036 -0.025  0.041 -0.01 ]","[ 0.086  0.069  0.002 -0.096 -0.028  0.049  0.078  0.032  0.045 -0.018
  0.078 -0.048 -0.027 -0.036  0.053 -0.054  0.01  -0.025  0.029 -0.026]",0
1500,"[ 0.361  0.102 -0.004 -0.12  -0.029  0.038 -0.046  0.027  0.036 -0.048
  0.054 -0.051 -0.027 -0.034 -0.052 -0.021 -0.077 -0.025 -0.02  -0.01 ]","[ 0.143  0.066 -0.002 -0.093 -0.029  0.044  0.037  0.014 -0.003 -0.039
 -0.037 -0.05  -0.021 -0.033 -0.022 -0.024 -0.015 -0.018 -0.087 -0.009]",0
1501,"[ 0.374  0.102  0.001 -0.093 -0.029  0.042 -0.063  0.017  0.036 -0.044
  0.054 -0.05  -0.017 -0.018 -0.053 -0.038 -0.06  -0.025 -0.011 -0.012]","[ 0.408  0.069 -0.002 -0.09   0.     0.04   0.071  0.009  0.044 -0.018
  0.092 -0.049 -0.035 -0.049  0.051 -0.054  0.031 -0.025  0.026 -0.009]",1
1502,"[ 0.373  0.102  0.002 -0.093 -0.029  0.05   0.075  0.051  0.036 -0.043
  0.107 -0.05  -0.026 -0.018 -0.05  -0.022 -0.06  -0.025  0.009 -0.01 ]","[ 0.081  0.078  0.002 -0.116 -0.029  0.038  0.052  0.032  0.035 -0.018
 -0.046 -0.05  -0.026 -0.063 -0.053  0.007  0.031 -0.026  0.016 -0.01 ]",1
1503,"[ 0.35   0.102  0.002 -0.093 -0.029  0.035 -0.038  0.021  0.037 -0.041
  0.092 -0.05  -0.016 -0.036 -0.043  0.008  0.038 -0.03   0.02  -0.05 ]","[ 0.117  0.072 -0.026 -0.054 -0.029  0.04  -0.048  0.009  0.072 -0.043
 -0.045 -0.072 -0.02   0.038 -0.035  0.001  0.01  -0.025 -0.093 -0.009]",1
1504,"[ 0.35   0.102  0.002 -0.093 -0.029  0.035 -0.038  0.021  0.037 -0.042
  0.092 -0.05  -0.03  -0.036 -0.051  0.008  0.038 -0.03   0.02  -0.046]","[ 0.363  0.07   0.001 -0.093 -0.029  0.043  0.066  0.008  0.052 -0.036
 -0.029 -0.05  -0.02  -0.036 -0.055 -0.039 -0.063  0.033 -0.01  -0.005]",1
1505,"[ 0.104  0.071 -0.026 -0.05  -0.029  0.04  -0.048  0.009 -0.025 -0.037
 -0.045 -0.072 -0.013  0.051 -0.053 -0.037  0.013 -0.024 -0.09  -0.009]","[ 0.294  0.065  0.002 -0.091  0.001  0.05  -0.077  0.02   0.037 -0.018
  0.047 -0.05  -0.038 -0.037 -0.041  0.007  0.043 -0.025  0.038 -0.01 ]",0
1506,"[ 0.086  0.069  0.002 -0.094  0.001  0.05  -0.077  0.02   0.037 -0.019
  0.092 -0.05  -0.042 -0.036 -0.05   0.007  0.038 -0.025  0.041 -0.011]","[ 0.148  0.065 -0.013 -0.093 -0.029  0.04   0.099  0.022  0.002 -0.037
 -0.05  -0.052 -0.074 -0.018 -0.052 -0.018  0.038 -0.012  0.013 -0.01 ]",0
1507,"[ 0.014  0.066 -0.026 -0.06  -0.029  0.04  -0.048  0.025 -0.02  -0.037
 -0.045 -0.072 -0.013 -0.03  -0.037 -0.03   0.013 -0.022 -0.07  -0.009]","[ 0.086  0.069  0.    -0.093 -0.026  0.025 -0.058  0.02  -0.015 -0.018
  0.092 -0.052 -0.035 -0.037 -0.05  -0.027  0.038 -0.027  0.041 -0.024]",1
1508,"[ 0.373  0.102  0.001 -0.093 -0.029  0.05  -0.065  0.058  0.036 -0.044
  0.054 -0.05  -0.027 -0.018 -0.053 -0.015 -0.06  -0.025 -0.017 -0.01 ]","[ 0.362  0.065  0.001 -0.086 -0.029  0.041 -0.045  0.026 -0.02  -0.038
  0.045 -0.041 -0.031 -0.033 -0.039 -0.017  0.046 -0.012 -0.01  -0.018]",0
1509,"[ 0.086  0.069  0.002 -0.093  0.001  0.044 -0.077  0.013  0.037 -0.018
  0.092 -0.05  -0.038 -0.037 -0.05   0.007  0.036 -0.025  0.041 -0.01 ]","[ 0.118  0.065 -0.048 -0.086 -0.029  0.04   0.055  0.01  -0.019 -0.043
 -0.031 -0.048 -0.02  -0.033 -0.039 -0.025  0.044 -0.012 -0.068 -0.007]",0
1510,"[ 0.376  0.102  0.    -0.097 -0.028  0.026  0.073  0.032 -0.007 -0.036
 -0.046 -0.052 -0.022 -0.02  -0.05  -0.022 -0.055 -0.026  0.03  -0.024]","[ 0.109  0.074  0.014 -0.097 -0.029  0.039  0.052  0.008 -0.007 -0.041
 -0.031 -0.049 -0.021 -0.061 -0.035 -0.021  0.019 -0.039  0.018 -0.07 ]",1
1511,"[ 0.381  0.074  0.014 -0.091 -0.029  0.094 -0.036  0.021 -0.005 -0.041
 -0.049 -0.05  -0.02  -0.009 -0.037 -0.021  0.019 -0.02   0.018 -0.07 ]","[ 0.145  0.07   0.002 -0.093 -0.029  0.049  0.063  0.008 -0.007 -0.035
 -0.029 -0.052 -0.02  -0.036 -0.016 -0.039  0.019  0.033 -0.067 -0.005]",0
